PetId,ClaimId,ClaimDate,AmountClaimed
10650,41870,12/17/19 13:39,129.05
10650,41871,12/17/19 13:38,23.85
10650,41872,6/11/20 22:57,1073.74
10650,41873,4/20/20 23:24,349.25
10650,41874,10/11/19 21:14,168.63
10650,41875,10/11/19 21:12,72.35
10650,41876,10/11/19 21:10,261.6
10650,41877,1/8/20 0:06,433.25
10650,41878,9/1/20 21:47,298.29
10650,41879,6/27/20 17:48,348.25
10650,41880,6/27/20 17:44,72.69
10650,41881,11/21/19 12:26,114
10650,41882,11/21/19 12:27,26.5
10650,41883,10/15/20 1:43,282
10650,41884,9/12/20 4:15,128.75
10650,41885,11/21/19 12:30,26.5
10650,41886,12/15/20 22:50,443.25
10650,41887,11/21/19 12:32,9.5
10650,41888,11/21/19 12:38,9.5
10650,41889,11/21/19 12:41,420.51
10654,41890,3/22/19 7:49,41.4
10654,41891,8/1/19 7:35,104.55
10654,41892,8/15/19 7:37,306.18
10654,41893,10/9/20 12:19,186.1
10654,41894,12/31/20 8:22,33
10654,41895,3/27/19 8:45,63.6
10654,41896,3/27/19 7:30,63.6
10654,41897,8/20/19 8:08,214
10654,41898,6/24/19 14:07,78.24
10654,41899,11/27/20 8:55,60
10654,41900,12/20/18 8:32,140.67
10654,41901,11/8/19 14:53,54
10654,41902,8/27/19 12:57,234.43
10654,41903,7/12/19 10:05,113.76
10654,41904,11/17/20 9:35,382.57
10654,41905,5/22/19 15:53,141.82
10654,41906,3/24/20 12:51,107.14
10654,41907,9/22/20 13:29,73
10654,41908,11/17/20 9:44,25.89
10654,41909,11/17/20 9:37,38.39
10654,41910,1/24/20 13:12,245.03
10654,41911,3/2/20 9:55,117.63
10654,41912,1/21/19 14:00,41.4
10654,41913,12/21/20 9:55,309.2
10654,41914,10/30/20 13:03,382.57
10654,41915,10/13/20 13:26,487
10654,41916,6/6/19 8:39,139.55
10654,41917,1/18/19 12:35,157.87
10655,41918,2/6/20 2:39,58
10655,41919,2/5/20 4:13,874.83
10655,41920,2/5/20 4:04,58
10655,41921,2/5/20 4:01,221.98
10655,41922,2/20/19 15:55,416.39
10655,41923,3/5/19 8:13,184
10655,41924,2/2/20 3:44,180.96
10655,41925,10/31/18 3:38,18.88
10655,41926,11/23/20 2:38,75
10656,41927,3/31/18 12:36,5647.72
10656,41928,4/12/18 16:16,172.2
10656,41929,5/23/18 15:54,213.03
10656,41930,8/23/18 8:30,362.25
10656,41931,12/16/20 9:20,86.6
10656,41932,4/9/18 16:02,8551.66
10656,41933,4/4/18 11:03,393.44
10656,41934,10/2/20 15:23,204.68
10656,41935,8/8/19 16:54,552.06
10656,41936,4/14/18 9:32,27.7
10656,41937,8/25/18 9:26,340.25
10656,41938,5/28/19 14:41,119.25
10656,41939,4/11/18 16:00,26.35
10656,41940,4/18/18 16:27,120.75
10656,41941,4/25/18 16:30,273.2
10656,41942,8/7/19 10:31,410.51
10656,41943,9/7/19 11:27,1010.99
10656,41944,4/18/18 11:06,420
10656,41945,8/13/20 14:42,1110.9
10656,41946,8/7/19 10:56,481.51
10656,41947,9/7/19 12:17,658.03
10660,41948,1/24/19 23:31,192
10660,41949,1/24/19 23:29,350
10660,41950,1/24/19 23:24,723
10660,41951,1/23/19 13:34,1165.43
10660,41952,1/25/19 1:17,382
10660,41953,1/23/19 10:35,573
10661,41954,12/21/19 13:57,346.73
10661,41955,10/17/20 22:15,235.75
10661,41956,10/17/20 22:23,445.99
10661,41957,12/21/19 4:21,346.73
10661,41958,3/20/18 11:02,282.48
10662,41959,8/28/18 19:49,1332.44
10662,41960,5/24/19 15:11,143.31
10662,41961,5/24/19 15:13,0
10662,41962,5/24/19 15:10,55.24
10662,41963,5/24/19 15:09,111.52
10662,41964,8/29/18 18:34,994.61
10662,41965,5/24/19 15:14,27.1
10662,41966,3/7/19 14:36,248.46
10662,41967,5/24/19 14:56,119.86
10662,41968,2/15/19 13:43,105.74
10662,41969,5/24/19 15:06,195.94
10663,41970,1/11/20 17:10,258.3
10663,41971,2/24/18 7:56,261
10667,41972,6/24/18 11:32,92
10667,41973,7/25/18 10:50,103.29
10667,41974,11/29/19 9:53,73.62
10667,41975,3/13/19 9:37,179.09
10669,41976,10/3/18 13:58,570
10669,41977,12/21/20 10:45,330.43
10669,41978,5/17/19 5:40,211.84
10669,41979,5/17/19 11:27,58.73
10669,41980,6/12/20 8:55,48.75
10669,41981,2/5/19 16:02,163.59
10669,41982,10/20/18 7:32,36.25
10669,41983,11/30/18 5:53,127.82
10669,41984,3/31/18 12:34,177.96
10669,41985,10/4/18 12:38,20
10673,41986,12/24/19 9:14,92.5
10673,41987,9/17/18 8:11,91
10673,41988,10/27/20 14:52,413.28
10673,41989,10/27/20 14:49,882.37
10673,41990,9/17/18 8:12,259.98
10674,41991,6/17/20 21:14,185
10674,41992,4/27/20 15:17,361.68
10674,41993,5/21/20 12:46,133.35
10677,41994,6/18/20 9:17,2462.22
10678,41995,5/14/20 13:52,723.54
10680,41996,3/21/20 11:44,192.1
10680,41997,6/9/19 14:39,229.12
10680,41998,7/30/20 9:13,381.71
10680,41999,3/21/20 11:43,561.75
10681,42000,1/25/19 16:12,373.1
10681,42001,8/29/20 3:26,329.98
10681,42002,7/9/20 16:35,257.12
10681,42003,7/9/20 16:38,123.9
10681,42004,7/9/20 16:39,220.47
10681,42005,7/21/20 2:10,138.15
10681,42006,7/9/20 16:35,68.4
10682,42007,3/25/20 8:11,337.03
10683,42008,4/6/19 7:38,1314.62
10683,42009,4/9/19 20:21,3799.94
10683,42010,3/20/19 0:03,94
10683,42011,4/10/19 16:15,15.98
10683,42012,11/21/18 7:17,40.49
10683,42013,11/21/18 7:14,468.86
10683,42014,8/18/19 11:16,785
10683,42015,2/23/20 15:45,376.72
10683,42016,2/23/20 15:47,98
10683,42017,3/20/19 0:00,199.4
10684,42018,11/20/20 14:56,397.95
10684,42019,3/9/20 18:00,29
10684,42020,3/27/20 19:39,29
10684,42021,12/21/19 16:21,28.6
10684,42022,12/6/19 7:40,28.6
10684,42023,12/1/19 15:24,482.9
10684,42024,12/1/19 15:25,105
10684,42025,12/18/20 7:31,316.48
10684,42026,8/15/20 17:50,188.7
10684,42027,3/15/20 23:01,29
10686,42028,2/3/20 20:19,4400
10686,42029,10/23/18 13:58,175.08
10686,42030,5/28/19 10:01,307.03
10686,42031,2/3/20 20:06,0
10686,42032,10/23/18 13:57,5897.85
10686,42033,2/3/20 20:10,4.5
10686,42034,2/3/20 20:04,129.99
10686,42035,5/29/19 13:01,349.33
10686,42036,2/3/20 20:15,0
10688,42037,4/3/19 0:19,246.48
10688,42038,3/12/19 20:15,204
10696,42039,4/17/20 5:31,1457.78
10698,42040,11/13/18 12:12,312.55
10699,42041,7/26/19 9:01,88.4
10699,42042,2/27/19 12:36,778.92
10699,42043,8/27/19 13:07,832.95
10699,42044,6/29/19 11:57,453.05
10701,42045,3/14/19 22:21,256
10701,42046,4/16/19 8:39,406
10701,42047,4/22/19 4:32,452.5
10701,42048,4/22/19 4:35,122.35
10701,42049,4/22/19 12:53,142
10701,42050,4/16/19 8:08,122.35
10701,42051,3/26/19 14:49,1233.46
10701,42052,3/26/19 4:39,575
10701,42053,5/3/19 7:27,161.55
10701,42054,4/8/19 6:13,4025
10703,42055,5/2/20 20:52,92.2
10703,42056,1/9/20 23:35,173.54
10703,42057,4/2/20 18:37,92.2
10703,42058,4/2/19 12:31,453.51
10703,42059,4/2/19 12:29,30
10703,42060,6/24/20 15:54,92.2
10703,42061,12/24/18 11:24,150.77
10703,42062,2/2/20 15:39,201.14
10703,42063,7/11/20 12:21,92.2
10703,42064,4/9/19 12:06,475.38
10703,42065,4/15/19 19:45,285.39
10703,42066,3/7/20 16:59,243.46
10703,42067,8/15/20 19:47,65.26
10703,42068,7/15/19 15:38,84.7
10703,42069,11/11/19 16:22,84.7
10703,42070,11/15/20 15:48,65.26
10703,42071,12/24/18 11:23,97
10704,42072,7/18/20 5:16,93
10704,42073,3/20/19 13:13,22.63
10704,42074,6/17/19 8:04,81
10704,42075,9/17/19 15:56,90
10704,42076,7/17/19 5:29,81
10704,42077,2/23/19 14:51,123.95
10704,42078,3/4/20 14:13,93
10704,42079,7/23/20 8:10,499.2
10704,42080,12/23/19 10:36,90
10704,42081,8/18/20 15:18,220.4
10704,42082,11/24/19 14:46,126
10704,42083,1/30/20 14:39,129
10704,42084,5/21/19 7:10,600.75
10704,42085,10/9/20 23:18,42.99
10704,42086,2/19/19 4:30,545.36
10704,42087,3/8/19 9:27,72.75
10704,42088,6/16/20 3:09,93
10704,42089,10/9/20 23:20,254
10704,42090,10/23/19 18:13,112
10704,42091,8/16/19 22:48,79.5
10704,42092,5/8/20 15:26,460.9
10704,42093,4/7/20 15:13,93
10704,42094,8/24/20 15:46,68
10705,42095,6/6/19 11:42,67.36
10705,42096,6/6/19 11:43,33.98
10705,42097,6/6/19 11:44,543.34
10705,42098,6/6/19 11:41,116.08
10705,42099,7/16/19 14:41,1736.26
10705,42100,7/19/19 4:45,15.61
10706,42101,12/9/20 17:16,294.37
10707,42102,4/10/20 8:23,588.18
10709,42103,1/8/20 12:24,349.15
10709,42104,12/28/19 12:46,133.3
10709,42105,9/30/20 10:27,153
10709,42106,6/6/20 13:16,249.11
10709,42107,2/7/20 10:32,581.5
10709,42108,7/26/20 17:14,24.53
10709,42109,1/3/20 15:56,225.3
10709,42110,10/22/20 13:54,4932.59
10709,42111,9/28/20 16:45,153
10709,42112,9/28/20 16:44,145.65
10709,42113,2/3/20 13:24,297.56
10709,42114,9/16/20 14:53,154.19
10709,42115,10/17/20 10:29,3773.87
10709,42116,1/22/20 12:54,113.82
10709,42117,10/31/20 12:09,221.16
10709,42118,1/8/20 12:24,349.15
10709,42119,8/5/20 16:50,30.53
10709,42120,1/13/20 13:21,189.37
10709,42121,1/8/20 12:24,349.15
10709,42122,10/17/20 12:48,1062.8
10709,42123,12/30/19 12:30,130.19
10709,42124,4/6/19 11:26,86.84
10709,42125,4/6/19 11:25,55.35
10709,42126,4/6/19 11:23,292.57
10709,42127,9/3/20 18:47,104.14
10709,42128,12/28/19 12:44,250.76
10709,42129,1/19/20 15:49,203.33
10710,42130,7/23/18 3:06,1207.16
10711,42131,7/24/20 18:04,46.39
10711,42132,7/13/20 17:10,893.63
10711,42133,7/10/19 15:50,919.83
10712,42134,6/17/20 14:29,341.55
10712,42135,6/15/20 17:25,2907.97
10712,42136,6/16/20 13:46,1671.6
10712,42137,6/3/19 22:53,492
10714,42138,12/13/20 4:58,88.87
10714,42139,12/12/20 14:20,304.55
10715,42140,8/12/18 8:44,413.05
10715,42141,1/14/19 5:41,803.94
10715,42142,9/19/20 3:37,367.43
10717,42143,3/27/20 5:13,252.69
10717,42144,5/13/19 12:34,130.08
10717,42145,10/16/20 20:12,791
10717,42146,4/2/20 8:44,79.6
10717,42147,7/11/18 12:41,124.2
10717,42148,6/8/18 5:59,392.9
10717,42149,3/23/20 17:56,1955
10717,42150,10/17/20 9:01,791
10719,42151,4/20/20 19:00,538.02
10720,42152,6/18/19 15:40,262.31
10720,42153,12/6/18 8:34,193.85
10721,42154,10/28/19 6:38,325
10721,42155,6/12/19 15:32,29.99
10721,42156,7/23/20 15:56,441
10721,42157,6/12/19 15:29,94
10721,42158,5/5/20 7:21,115.04
10721,42159,11/17/20 6:33,260
10721,42160,12/2/19 13:38,112.54
10721,42161,6/29/20 16:52,115.04
10721,42162,4/28/19 15:28,183.25
10721,42163,10/1/19 16:46,115.04
10721,42164,3/29/20 7:35,115.04
10721,42165,6/4/19 16:09,387
10721,42166,8/18/20 16:36,115.04
10721,42167,3/18/19 17:41,49.95
10721,42168,2/25/19 21:10,125
10721,42169,3/3/19 9:52,115
10721,42170,3/25/19 14:19,85
10721,42171,10/9/20 16:30,29.23
10721,42172,2/19/19 16:18,95
10721,42173,6/18/19 8:22,69.51
10721,42174,11/15/20 0:22,639
10721,42175,3/9/19 13:03,35.95
10721,42176,1/29/19 21:11,640.8
10721,42177,1/29/19 21:07,239
10721,42178,1/7/20 19:33,125.04
10721,42179,4/11/19 11:57,130
10721,42180,8/15/19 6:55,115.04
10721,42181,7/17/19 18:55,115.04
10721,42182,6/4/19 16:07,824
10721,42183,10/31/20 17:05,115.04
10722,42184,7/24/20 9:52,723.55
10722,42185,7/23/20 16:24,14.64
10722,42186,6/30/20 18:27,16.8
10722,42187,9/24/20 11:53,736.97
10722,42188,11/8/18 19:00,541.21
10722,42189,8/9/20 9:17,15
10722,42190,5/16/20 13:27,0
10722,42191,4/26/20 19:34,2266.7
10722,42192,5/19/20 16:50,87.49
10722,42193,9/11/20 9:37,57.84
10722,42194,4/29/20 17:20,2987.09
10722,42195,5/26/20 10:10,680.05
10723,42196,11/13/18 14:21,105.53
10723,42197,11/13/18 14:26,18.94
10724,42198,1/26/18 12:17,29
10725,42199,7/19/18 17:53,24.98
10725,42200,7/19/18 17:54,24.7
10725,42201,7/19/18 17:56,32
10725,42202,8/28/19 18:56,33.98
10725,42203,7/19/18 17:22,83.7
10725,42204,7/19/18 17:57,41.7
10725,42205,7/19/18 17:59,115.69
10725,42206,4/22/19 6:41,211.55
10725,42207,7/19/18 17:50,72.98
10725,42208,4/22/19 6:42,165.97
10725,42209,7/19/18 18:01,32
10725,42210,7/19/18 18:02,170.96
10725,42211,8/28/19 20:00,19.98
10725,42212,4/22/19 6:43,100.61
10725,42213,8/28/19 20:01,19.98
10725,42214,8/28/19 20:02,38
10725,42215,8/28/19 19:00,0
10725,42216,7/19/18 17:48,77.02
10725,42217,8/28/19 21:24,38
10725,42218,7/19/18 17:46,133.02
10725,42219,7/19/18 17:32,40.57
10725,42220,7/19/18 17:35,36.6
10725,42221,7/19/18 17:37,107.94
10725,42222,10/10/18 10:36,37
10725,42223,8/28/19 21:27,139.99
10725,42224,10/10/18 10:36,170.78
10725,42225,7/19/18 17:44,31.99
10725,42226,7/19/18 17:40,144.66
10725,42227,8/28/19 18:52,19.98
10725,42228,7/19/18 17:42,83.95
10729,42229,8/22/18 11:28,769
10731,42230,1/31/19 18:19,195.04
10731,42231,10/30/19 13:54,40.85
10731,42232,2/23/19 12:23,2763.34
10731,42233,1/28/19 17:05,584.98
10731,42234,10/23/19 11:46,1477.11
10731,42235,4/4/19 9:34,3512.72
10731,42236,10/23/19 18:24,2176.72
10731,42237,10/22/19 18:46,735.52
10731,42238,4/2/19 13:24,4718.24
10731,42239,2/21/19 17:32,3319.91
10731,42240,1/25/19 11:12,2282.74
10731,42241,1/26/19 13:38,6691.27
10731,42242,4/25/19 16:03,2817.57
10731,42243,1/27/19 13:25,5596.61
10732,42244,12/28/19 19:46,1046
10732,42245,2/14/20 13:19,834
10732,42246,11/6/19 3:26,624.79
10732,42247,2/20/19 8:27,2715
10732,42248,12/28/19 19:44,89.25
10734,42249,12/31/20 12:50,1273.04
10734,42250,2/20/19 10:08,101.87
10736,42251,12/10/19 15:00,272.05
10739,42252,11/21/18 13:39,1192.45
10740,42253,6/17/19 7:23,426.58
10740,42254,8/11/18 8:49,704.11
10740,42255,9/16/18 10:59,380.6
10740,42256,7/24/19 19:46,414.25
10740,42257,7/24/19 19:50,415.5
10740,42258,8/11/18 9:09,441.2
10741,42259,6/28/19 13:50,521.7
10741,42260,1/9/20 11:28,174.6
10741,42261,1/9/20 11:27,270.47
10741,42262,9/30/19 20:07,430.45
10741,42263,5/7/19 14:27,341.6
10741,42264,5/7/19 14:38,39.55
10741,42265,3/7/20 20:04,234.98
10742,42266,10/12/18 17:51,68
10742,42267,6/24/20 15:02,88.15
10742,42268,11/7/20 16:30,654
10742,42269,3/27/19 0:46,190.46
10742,42270,12/16/20 14:54,774
10742,42271,11/17/18 6:03,87.5
10742,42272,11/6/18 0:55,97
10742,42273,10/12/18 17:49,212.3
10742,42274,10/12/18 17:52,186.5
10742,42275,10/12/18 17:51,510
10745,42276,1/10/20 5:18,760.1
10745,42277,1/10/20 5:21,760.1
10747,42278,12/20/18 9:47,159.28
10747,42279,11/23/20 2:23,517
10747,42280,12/20/18 9:52,52.5
10747,42281,12/20/18 9:58,30.87
10747,42282,5/16/19 15:27,326.25
10748,42283,2/5/20 16:03,93
10748,42284,2/5/20 16:14,51.75
10748,42285,9/9/19 21:01,59.5
10748,42286,11/4/18 22:31,506.98
10748,42287,9/9/19 21:09,48.25
10748,42288,2/5/20 16:12,65
10748,42289,2/5/20 16:06,53.55
10748,42290,9/9/19 21:16,244.55
10748,42291,9/9/19 21:25,20
10749,42292,1/23/19 4:28,482.75
10749,42293,10/13/20 9:39,382.79
10750,42294,7/31/19 10:06,423.78
10750,42295,7/12/18 12:15,148.4
10750,42296,6/26/18 13:39,759.2
10750,42297,7/31/19 10:03,423.78
10753,42298,3/30/19 15:16,253.04
10753,42299,10/14/20 13:55,550.62
10753,42300,7/2/19 7:24,576.89
10753,42301,2/16/19 10:13,400.3
10753,42302,9/21/19 11:40,121.64
10753,42303,8/22/19 9:33,128.54
10753,42304,9/19/20 7:31,98.32
10753,42305,7/18/20 9:58,78.94
10753,42306,3/30/19 7:47,202.29
10753,42307,11/17/20 10:00,244.75
10753,42308,5/9/18 7:50,165.45
10753,42309,2/19/19 9:41,374.63
10753,42310,9/21/19 11:07,103.58
10753,42311,4/10/18 11:43,670.37
10753,42312,5/23/20 5:55,86.97
10753,42313,9/27/18 7:17,318.04
10755,42314,8/26/18 9:07,35.86
10755,42315,9/4/18 9:15,320.7
10755,42316,9/4/18 8:36,291.35
10755,42317,8/26/18 9:34,121.5
10756,42318,2/17/20 9:54,286
10756,42319,3/13/20 5:00,145.58
10756,42320,1/3/20 8:20,184.68
10758,42321,10/19/20 16:23,402.67
10758,42322,10/30/19 16:39,1549.57
10758,42323,3/13/19 12:41,597.54
10758,42324,12/10/20 7:43,78.9
10758,42325,10/7/20 22:08,321.84
10758,42326,12/10/20 7:50,78.9
10758,42327,12/9/19 5:42,2936.73
10758,42328,11/17/20 8:37,236.14
10758,42329,11/17/20 8:39,484.03
10758,42330,4/25/18 11:38,707.08
10758,42331,9/21/20 19:49,89
10758,42332,11/17/20 8:41,825.84
10758,42333,12/10/20 7:51,88.67
10758,42334,5/15/18 16:41,1388.86
10758,42335,12/21/20 16:07,248.97
10758,42336,11/17/20 8:43,123.65
10758,42337,12/10/20 7:42,50.28
10758,42338,12/10/20 7:49,47.88
10758,42339,11/4/19 12:26,558.74
10758,42340,12/10/20 7:51,50.28
10758,42341,12/10/20 7:56,47.95
10758,42342,12/10/20 7:52,50.28
10758,42343,12/10/20 7:42,11.72
10758,42344,12/10/20 7:44,119.09
10758,42345,3/29/18 3:53,225.3
10758,42346,12/10/20 7:45,181.78
10758,42347,11/4/20 21:13,606.31
10758,42348,11/4/20 21:12,397.12
10758,42349,10/23/19 10:59,1764.63
10758,42350,11/28/18 9:08,1459.35
10758,42351,11/4/19 12:31,100.33
10758,42352,12/10/20 7:40,39.45
10758,42353,12/10/20 7:48,120.8
10758,42354,11/4/19 12:34,231.51
10758,42355,12/10/20 7:54,78.9
10761,42356,2/22/19 12:46,160.65
10764,42357,3/28/18 9:06,0
10764,42358,9/19/19 2:47,181.6
10765,42359,10/20/19 17:38,105.6
10766,42360,7/3/19 10:59,119.63
10766,42361,12/25/18 13:06,79.26
10766,42362,12/24/18 5:35,511.39
10766,42363,12/24/18 6:45,244.29
10769,42364,3/24/20 8:27,235.22
10769,42365,4/21/20 5:45,10.8
10769,42366,4/21/20 5:44,50
10769,42367,3/24/20 8:27,160.56
10769,42368,12/14/20 11:29,190.2
10769,42369,4/3/19 19:36,472.08
10769,42370,7/9/20 9:31,215.79
10769,42371,10/8/20 12:12,162.23
10769,42372,3/24/20 8:25,142.84
10769,42373,10/8/20 12:11,190.2
10769,42374,12/22/20 10:23,137.4
10771,42375,10/21/18 14:34,38.75
10771,42376,10/21/18 14:35,68.5
10771,42377,4/11/19 17:04,13.5
10771,42378,4/11/19 17:00,313.75
10771,42379,11/5/20 15:46,1469.96
10771,42380,11/5/20 15:31,129.5
10771,42381,9/13/18 13:45,266
10771,42382,4/11/19 16:39,4580.66
10771,42383,10/21/18 14:23,658.28
10771,42384,10/23/20 8:38,74
10771,42385,7/26/18 14:41,670
10771,42386,10/23/20 8:30,68.5
10771,42387,4/11/19 17:02,68.5
10771,42388,4/11/19 16:58,266
10771,42389,10/21/18 14:24,4950.88
10771,42390,7/9/19 15:20,313
10771,42391,10/23/20 8:41,68.5
10771,42392,7/9/19 15:18,637
10771,42393,7/20/19 21:00,126.1
10771,42394,5/17/19 18:48,289.5
10771,42395,10/23/20 8:50,68.5
10771,42396,10/23/20 8:47,231
10771,42397,5/17/19 18:49,45.77
10773,42398,4/13/19 7:17,465.4
10774,42399,9/3/18 10:48,185.24
10775,42400,10/4/19 13:48,56
10775,42401,5/24/18 5:47,38
10775,42402,7/30/18 14:07,77.8
10775,42403,8/15/18 14:33,18.48
10775,42404,8/17/18 15:04,18
10775,42405,3/29/18 16:51,41.92
10775,42406,3/29/18 16:58,264
10775,42407,11/5/19 15:05,87.38
10775,42408,4/30/18 15:18,117.88
10775,42409,10/11/18 15:18,18
10775,42410,8/15/18 14:33,46.6
10775,42411,5/22/19 13:04,139.38
10775,42412,8/24/19 9:46,18
10775,42413,8/11/18 8:51,149.93
10775,42414,3/29/18 16:44,85
10776,42415,12/3/20 14:07,72.75
10777,42416,11/26/19 14:49,823.92
10777,42417,11/27/19 6:30,286.57
10777,42418,11/26/19 13:23,1091.78
10781,42419,11/27/20 19:24,117.16
10781,42420,11/27/20 19:17,69.71
10781,42421,7/31/18 9:31,34.02
10781,42422,11/27/20 19:21,88.55
10781,42423,11/27/20 19:13,98.85
10781,42424,8/24/18 3:15,95.4
10781,42425,8/24/18 3:14,197.55
10781,42426,11/27/20 19:28,48.6
10781,42427,8/24/18 3:07,57.42
10781,42428,7/7/18 11:01,301.67
10781,42429,11/27/20 19:11,35.45
10781,42430,7/31/18 9:33,40.5
10782,42431,12/24/20 3:06,686
10782,42432,4/30/18 16:32,771.44
10786,42433,9/1/19 8:09,540
10787,42434,9/26/20 16:18,1807.22
10788,42435,12/13/20 23:12,203.74
10788,42436,10/23/20 19:47,129.5
10788,42437,10/22/20 19:55,203.74
10788,42438,8/25/20 4:55,175.74
10788,42439,9/4/20 12:05,129.5
10788,42440,6/15/20 16:24,51.34
10788,42441,1/21/20 14:08,126.46
10788,42442,9/4/20 11:00,129.5
10788,42443,8/25/20 5:00,175.74
10788,42444,7/31/20 15:10,7122.39
10788,42445,8/8/20 11:22,36.98
10788,42446,8/6/20 10:43,163.5
10788,42447,9/25/20 11:48,129.5
10788,42448,9/12/20 11:46,17
10788,42449,8/6/20 10:47,38.25
10788,42450,9/19/18 12:59,210
10788,42451,6/22/19 13:52,123
10788,42452,12/4/20 16:50,140
10788,42453,10/22/20 19:57,175.74
10788,42454,12/13/20 23:10,209.44
10788,42455,7/21/20 18:22,5823.25
10788,42456,6/23/20 16:40,126.59
10789,42457,9/29/18 22:55,280.67
10790,42458,5/8/18 9:58,98.05
10790,42459,3/5/20 13:19,27.99
10790,42460,3/5/20 13:23,27.99
10790,42461,9/12/19 9:52,65.11
10790,42462,3/5/20 14:04,379.15
10790,42463,3/5/20 13:36,102.11
10790,42464,3/5/20 13:33,28.99
10790,42465,3/5/20 13:55,47.8
10790,42466,5/8/18 9:58,65.05
10790,42467,4/25/19 15:24,227.9
10790,42468,6/25/18 13:02,539.6
10790,42469,3/5/20 13:15,129
10790,42470,9/12/19 9:47,69.99
10790,42471,12/31/18 6:24,111.56
10790,42472,9/12/19 9:49,60.7
10790,42473,6/26/18 11:49,298.25
10790,42474,3/19/20 11:27,182.69
10790,42475,5/8/18 9:57,69.7
10790,42476,5/3/18 9:59,314.09
10791,42477,6/2/18 16:19,570.58
10791,42478,6/4/18 16:11,192
10791,42479,6/20/18 7:28,114.4
10792,42480,9/19/18 16:22,499.06
10792,42481,9/19/18 17:15,722.5
10792,42482,9/20/18 9:45,722.5
10794,42483,11/16/19 16:11,410.97
10794,42484,11/20/19 18:34,393.5
10795,42485,8/2/19 9:37,170.2
10795,42486,8/13/20 19:06,649.45
10796,42487,11/2/18 17:50,811.29
10796,42488,7/6/19 8:41,507.3
10796,42489,9/8/20 8:41,563.33
10796,42490,11/2/18 17:46,1058
10796,42491,9/30/19 14:11,849.7
10796,42492,7/6/19 8:46,512.15
10796,42493,7/8/19 8:46,177.25
10796,42494,9/15/18 9:29,63.16
10797,42495,9/12/19 16:28,957.33
10797,42496,9/12/19 16:33,84.35
10797,42497,9/12/19 16:34,80.87
10797,42498,12/14/20 18:07,1230.97
10799,42499,6/12/18 9:35,707.8
10799,42500,8/12/18 11:06,105.5
10799,42501,8/12/18 11:05,18.76
10799,42502,2/10/20 9:57,493.24
10801,42503,12/6/19 6:56,1216.05
10801,42504,8/1/18 14:40,121.02
10801,42505,8/1/18 14:49,105.82
10801,42506,8/1/18 14:52,168.57
10801,42507,8/1/18 14:54,237.62
10801,42508,8/1/18 15:25,150.14
10801,42509,8/1/18 15:22,69.61
10801,42510,12/17/19 12:37,284.68
10801,42511,8/1/18 15:02,141.59
10801,42512,8/1/18 14:55,254.65
10801,42513,1/7/20 18:39,790.08
10801,42514,8/1/18 14:58,85.8
10802,42515,2/20/20 23:41,389.79
10804,42516,10/1/19 15:09,1110.4
10804,42517,10/1/19 15:14,715
10804,42518,10/2/19 5:45,237
10805,42519,11/12/19 5:04,221.74
10805,42520,11/12/19 5:15,580.26
10805,42521,11/28/19 4:42,470.69
10805,42522,7/11/19 11:38,164.57
10807,42523,10/6/18 9:39,99.78
10807,42524,12/9/19 19:26,141.09
10807,42525,12/11/19 14:19,57.56
10807,42526,1/8/19 16:06,76
10807,42527,7/17/19 16:30,76.25
10807,42528,3/3/20 9:06,82
10808,42529,10/26/18 14:10,1092.9
10808,42530,4/27/20 13:45,292.4
10809,42531,11/4/19 21:20,821.7
10814,42532,5/23/19 11:41,96.7
10819,42533,4/25/18 9:01,311.4
10819,42534,7/14/20 8:27,244.35
10819,42535,6/11/19 9:25,173
10819,42536,12/16/20 14:07,140
10819,42537,3/15/18 12:59,94.05
10819,42538,5/28/19 9:22,145.4
10819,42539,5/27/20 13:53,262.9
10819,42540,9/8/20 11:28,280
10819,42541,11/1/20 10:51,140
10820,42542,7/20/20 16:55,281.84
10822,42543,4/2/19 9:48,339.45
10822,42544,8/22/19 4:09,57.45
10822,42545,9/21/18 8:59,108.45
10822,42546,5/6/20 14:38,245.68
10822,42547,8/30/18 18:16,16
10822,42548,9/13/18 18:54,56.5
10822,42549,7/21/19 7:00,277.88
10822,42550,1/2/20 13:47,80.7
10822,42551,8/30/18 18:21,101
10822,42552,8/30/18 18:15,141.95
10822,42553,9/21/19 18:30,66
10822,42554,3/1/20 6:37,341.5
10822,42555,4/6/18 13:23,116
10822,42556,2/15/20 22:01,116
10822,42557,3/16/18 10:57,23.5
10822,42558,7/30/19 4:00,189
10822,42559,8/12/19 8:28,100.5
10822,42560,3/7/19 14:24,133.95
10822,42561,1/13/19 19:27,273.89
10822,42562,7/23/19 10:20,238.94
10824,42563,3/22/19 10:26,127
10824,42564,3/22/19 10:27,112
10824,42565,3/22/19 10:28,115.41
10824,42566,3/22/19 10:29,46.2
10828,42567,6/13/19 0:25,575.82
10829,42568,8/8/19 17:03,1043.39
10829,42569,9/13/19 12:13,568.77
10829,42570,8/10/20 15:16,619.06
10829,42571,9/13/19 12:13,568.77
10830,42572,11/26/20 8:20,198.48
10830,42573,5/28/20 12:34,836.78
10830,42574,7/19/19 12:49,216.25
10830,42575,11/26/20 8:22,277.47
10830,42576,11/26/20 8:22,356.46
10830,42577,11/2/18 7:02,224.04
10833,42578,12/31/20 12:36,916.65
